#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1764758002320105216,0.149669662,0.047936901,-0.492684811,-0.658879399,-0.016986847,-0.030905962
1764758002322602496,0.149669662,0.047936901,-0.492684811,-0.658879399,-0.016986847,-0.030905962
1764758001968179200,0.007797532,-0.010723940,0.002485921,-0.206119224,0.473675231,9.897923914
1764758002325000448,0.149669662,0.047936901,-0.492684811,-0.658879399,-0.016986847,-0.030905962
1764758001974128128,0.008364277,-0.008414288,0.000991009,-0.241873950,0.540150235,9.918144764
1764758002330366208,0.149669662,0.047936901,-0.492684811,-0.658879399,-0.016986847,-0.030905962
1764758002332664320,0.149669662,0.047936901,-0.492684811,-0.658879399,-0.016986847,-0.030905962
1764758002335326720,0.149669662,0.047936901,-0.492684811,-0.658879399,-0.016986847,-0.030905962
1764758001979489024,0.008714196,-0.009155829,0.003529458,-0.213246191,0.406146721,9.759588454
1764758002337295104,0.149669662,0.047936901,-0.492684811,-0.658879399,-0.016986847,-0.030905962
1764758001985475072,0.006975507,-0.010028714,0.002507713,-0.182311519,0.517214085,9.909466370
1764758002340494080,0.149669662,0.047936901,-0.492684811,-0.658879399,-0.016986847,-0.030905962
1764758002344431104,0.149669662,0.047936901,-0.492684811,-0.658879399,-0.016986847,-0.030905962
1764758001990884096,0.008876937,-0.008562197,0.005687737,-0.149923910,0.433162832,9.898435782
1764758002347966720,0.149669662,0.047936901,-0.492684811,-0.658879399,-0.016986847,-0.030905962
1764758002349961984,0.217313945,0.075101145,-0.413322598,-0.442899108,-0.099678040,0.319458961
1764758001996706048,0.006833700,-0.005547452,0.003109804,-0.281642901,0.510067753,9.866699462
1764758002352613376,0.217313945,0.075101145,-0.413322598,-0.442899108,-0.099678040,0.319458961
1764758002355292416,0.217313945,0.075101145,-0.413322598,-0.442899108,-0.099678040,0.319458961
1764758002001984512,0.008703289,-0.009838129,0.001120945,-0.180257477,0.413727545,9.954966200
1764758002357601792,0.217313945,0.075101145,-0.413322598,-0.442899108,-0.099678040,0.319458961
1764758002360216320,0.217313945,0.075101145,-0.413322598,-0.442899108,-0.099678040,0.319458961
1764758002007585536,0.010182648,-0.005970772,0.002462531,-0.085769054,0.466279080,9.817245983
1764758002363683840,0.217313945,0.075101145,-0.413322598,-0.442899108,-0.099678040,0.319458961
1764758002366819072,0.217313945,0.075101145,-0.413322598,-0.442899108,-0.099678040,0.319458961
1764758002013639168,0.008122774,-0.007655026,0.000308703,-0.228690758,0.448160878,9.792279542
1764758002369623040,0.217313945,0.075101145,-0.413322598,-0.442899108,-0.099678040,0.319458961
1764758002018800640,0.008959504,-0.009316304,0.002684951,-0.256497660,0.406005880,9.864557071
1764758002374611200,0.217313945,0.075101145,-0.413322598,-0.442899108,-0.099678040,0.319458961
1764758002378122752,0.217313945,0.075101145,-0.413322598,-0.442899108,-0.099678040,0.319458961
1764758002024159744,0.009255348,-0.008629090,0.003212899,-0.295281770,0.450746699,9.910554554
1764758002381242880,0.217313945,0.075101145,-0.413322598,-0.442899108,-0.099678040,0.319458961
1764758002384039936,0.217313945,0.075101145,-0.413322598,-0.442899108,-0.099678040,0.319458961
1764758002029989120,0.009342473,-0.010526627,0.003457630,-0.170643446,0.440331225,9.879285250
1764758002387099904,0.333960414,0.095341168,-0.433030009,-0.442899108,-0.099678040,0.319458961
1764758002389573120,0.333960414,0.095341168,-0.433030009,-0.442899108,-0.099678040,0.319458961
1764758002035949568,0.010055591,-0.008386601,0.002582613,-0.214068292,0.471355899,9.839669826
1764758002391716864,0.333960414,0.095341168,-0.433030009,-0.442899108,-0.099678040,0.319458961
1764758002394489600,0.333960414,0.095341168,-0.433030009,-0.442899108,-0.099678040,0.319458961
1764758002041664512,0.009225949,-0.008522905,-0.000203203,-0.245783847,0.494399137,9.861966892
1764758002397768192,0.333960414,0.095341168,-0.433030009,-0.442899108,-0.099678040,0.319458961
1764758002399936512,0.333960414,0.095341168,-0.433030009,-0.442899108,-0.099678040,0.319458961
1764758002047640576,0.007635638,-0.010280885,0.003819118,-0.148981012,0.420984961,9.932921557
1764758002402831104,0.333960414,0.095341168,-0.433030009,-0.442899108,-0.099678040,0.319458961
1764758002405994496,0.333960414,0.095341168,-0.433030009,-0.442899108,-0.099678040,0.319458961
1764758002053569536,0.010739217,-0.009125316,0.000827255,-0.160549084,0.476202722,9.954576598
1764758002409188096,0.333960414,0.095341168,-0.433030009,-0.442899108,-0.099678040,0.319458961
1764758002414970368,0.333960414,0.095341168,-0.433030009,-0.442899108,-0.099678040,0.319458961
1764758002059221760,0.006376339,-0.006480442,0.005615299,-0.289415369,0.411531454,9.892304110
1764758002417229824,0.333960414,0.095341168,-0.433030009,-0.442899108,-0.099678040,0.319458961
1764758002419149568,0.333960414,0.095341168,-0.433030009,-0.442899108,-0.099678040,0.319458961
1764758002064570368,0.009229033,-0.010214164,0.004322104,-0.181207146,0.516226376,9.774744408
1764758002421634560,0.443682641,0.058056913,-0.441019475,-0.314280629,-0.183216095,0.128994465
1764758002424822528,0.443682641,0.058056913,-0.441019475,-0.314280629,-0.183216095,0.128994465
1764758002070422784,0.006368576,-0.008760812,0.003827711,-0.169320691,0.524616106,9.876184954
1764758002427400960,0.443682641,0.058056913,-0.441019475,-0.314280629,-0.183216095,0.128994465
1764758002429996800,0.443682641,0.058056913,-0.441019475,-0.314280629,-0.183216095,0.128994465
1764758002075609856,0.005552746,-0.008464949,0.002935534,-0.211111534,0.396259213,9.847153882
1764758002432445696,0.443682641,0.058056913,-0.441019475,-0.314280629,-0.183216095,0.128994465
1764758002435226112,0.443682641,0.058056913,-0.441019475,-0.314280629,-0.183216095,0.128994465
1764758002082516224,0.008690079,-0.011224232,0.000861412,-0.222829636,0.472274167,9.877407969
1764758002437795328,0.443682641,0.058056913,-0.441019475,-0.314280629,-0.183216095,0.128994465
1764758002441317632,0.443682641,0.058056913,-0.441019475,-0.314280629,-0.183216095,0.128994465
1764758002087804928,0.010664904,-0.011548031,-0.000091091,-0.146984927,0.425708610,9.905076934
1764758002444165888,0.482032180,0.000532632,-0.401604712,-0.314280629,-0.183216095,0.128994465
1764758002447212544,0.482032180,0.000532632,-0.401604712,-0.314280629,-0.183216095,0.128994465
1764758002093785600,0.006505131,-0.009965692,-0.000130310,-0.208890977,0.474649432,9.946027143
1764758002449594624,0.482032180,0.000532632,-0.401604712,-0.314280629,-0.183216095,0.128994465
1764758002452326144,0.482032180,0.000532632,-0.401604712,-0.314280629,-0.183216095,0.128994465
1764758002454881792,0.482032180,0.000532632,-0.401604712,-0.314280629,-0.183216095,0.128994465
1764758002099181312,0.008204007,-0.012112507,0.001157256,-0.147076146,0.520023676,9.914725334
1764758002456898048,0.482032180,0.000532632,-0.401604712,-0.314280629,-0.183216095,0.128994465
1764758002459040000,0.482032180,0.000532632,-0.401604712,-0.314280629,-0.183216095,0.128994465
1764758002104939264,0.008696671,-0.010770379,0.002671772,-0.250832476,0.473541462,10.007500252
1764758002460617728,0.482032180,0.000532632,-0.401604712,-0.314280629,-0.183216095,0.128994465
1764758002462697216,0.482032180,0.000532632,-0.401604712,-0.314280629,-0.183216095,0.128994465
1764758002110301184,0.006112802,-0.009163267,0.001092839,-0.105955404,0.490959411,9.958081186
1764758002465594368,0.482032180,0.000532632,-0.401604712,-0.314280629,-0.183216095,0.128994465
1764758002468550912,0.482032180,0.000532632,-0.401604712,-0.314280629,-0.183216095,0.128994465
1764758002115775232,0.008959587,-0.009750315,-0.002990257,-0.165550760,0.502880779,9.902769647
1764758002471497984,0.447411060,0.001065264,-0.312655121,-0.620810449,0.200048447,-0.476223469
1764758002121388032,0.012144755,-0.007670723,-0.002672047,-0.216765531,0.536068831,9.887893495
1764758002474411264,0.447411060,0.001065264,-0.312655121,-0.620810449,0.200048447,-0.476223469
1764758002479555584,0.447411060,0.001065264,-0.312655121,-0.620810449,0.200048447,-0.476223469
1764758002127143936,0.007536020,-0.009116408,-0.003126433,-0.167878870,0.468132395,9.884968186
1764758002483337984,0.447411060,0.001065264,-0.312655121,-0.620810449,0.200048447,-0.476223469
1764758002486503680,0.447411060,0.001065264,-0.312655121,-0.620810449,0.200048447,-0.476223469
1764758002132259584,0.006846580,-0.008923617,-0.001378285,-0.174311374,0.454407909,9.863214067
1764758002490120704,0.447411060,0.001065264,-0.312655121,-0.620810449,0.200048447,-0.476223469
1764758002137594880,0.012136932,-0.010683854,-0.002010924,-0.277024362,0.507471757,9.792159433
1764758002494004480,0.447411060,0.001065264,-0.312655121,-0.620810449,0.200048447,-0.476223469
1764758002497186304,0.447411060,0.001065264,-0.312655121,-0.620810449,0.200048447,-0.476223469
1764758002142786304,0.006316020,-0.006865598,-0.001013223,-0.192275967,0.496091199,9.898923984
1764758002501791744,0.447411060,0.001065264,-0.312655121,-0.620810449,0.200048447,-0.476223469
1764758002148269056,0.011473065,-0.007604872,0.000948774,-0.228245417,0.462436325,9.848930950
1764758002505616384,0.447411060,0.001065264,-0.312655121,-0.620810449,0.200048447,-0.476223469
1764758002153545728,0.009272104,-0.009037488,0.003011144,-0.187247604,0.377996194,9.868165936
1764758002509528832,0.447411060,0.001065264,-0.312655121,-0.620810449,0.200048447,-0.476223469
1764758002513422592,0.390952051,-0.025566347,-0.256196111,-0.620810449,0.200048447,-0.476223469
1764758002158745856,0.007250455,-0.006793523,-0.001034917,-0.193946844,0.440233303,9.880210245
1764758002516798976,0.390952051,-0.025566347,-0.256196111,-0.620810449,0.200048447,-0.476223469
1764758002164467456,0.008555986,-0.012158891,-0.000463842,-0.131312883,0.406303732,9.940631589
1764758002519568128,0.390952051,-0.025566347,-0.256196111,-0.620810449,0.200048447,-0.476223469
1764758002522494208,0.390952051,-0.025566347,-0.256196111,-0.620810449,0.200048447,-0.476223469
1764758002525087744,0.390952051,-0.025566347,-0.256196111,-0.620810449,0.200048447,-0.476223469
1764758002169709312,0.010542534,-0.009105356,-0.000328385,-0.165589077,0.401891818,9.894560494
1764758002527593728,0.390952051,-0.025566347,-0.256196111,-0.620810449,0.200048447,-0.476223469
1764758002529202944,0.390952051,-0.025566347,-0.256196111,-0.620810449,0.200048447,-0.476223469
1764758002531299072,0.390952051,-0.025566347,-0.256196111,-0.620810449,0.200048447,-0.476223469
1764758002175385600,0.006492251,-0.009236253,0.000689134,-0.149476308,0.423629420,9.942623924
1764758002533444352,0.390952051,-0.025566347,-0.256196111,-0.620810449,0.200048447,-0.476223469
1764758002536416512,0.390952051,-0.025566347,-0.256196111,-0.620810449,0.200048447,-0.476223469
1764758002180873728,0.006699824,-0.009805984,-0.002012385,-0.186436381,0.452434821,9.857404552
1764758002539950080,0.390952051,-0.025566347,-0.256196111,-0.620810449,0.200048447,-0.476223469
1764758002186939904,0.007182290,-0.006147284,0.000647680,-0.158728270,0.461704955,9.963883390
1764758002543135744,0.390952051,-0.025566347,-0.256196111,-0.620810449,0.200048447,-0.476223469
1764758002546022144,0.390952051,-0.025566347,-0.256196111,-0.620810449,0.200048447,-0.476223469
1764758002192502016,0.009824511,-0.007730885,-0.000988516,-0.135755729,0.483511915,9.815365026
1764758002550627840,0.390952051,-0.025566347,-0.256196111,-0.620810449,0.200048447,-0.476223469
1764758002553053440,0.390952051,-0.025566347,-0.256196111,-0.620810449,0.200048447,-0.476223469
1764758002198096128,0.005817474,-0.005736643,-0.002322852,-0.110579699,0.397145979,9.967471364
1764758002555586816,0.390952051,-0.025566347,-0.256196111,-0.620810449,0.200048447,-0.476223469
1764758002558576640,0.323840380,-0.019174760,-0.322242498,0.381711364,-0.002593040,-0.500220537
1764758002203354112,0.007623294,-0.008448887,-0.001655034,-0.150023055,0.363123541,9.889785847
1764758002561239808,0.323840380,-0.019174760,-0.322242498,0.381711364,-0.002593040,-0.500220537
1764758002563123456,0.323840380,-0.019174760,-0.322242498,0.381711364,-0.002593040,-0.500220537
1764758002209406464,0.006907921,-0.009735989,0.001223428,-0.103696696,0.370629408,9.869174055
1764758002565551360,0.323840380,-0.019174760,-0.322242498,0.381711364,-0.002593040,-0.500220537
1764758002568348416,0.323840380,-0.019174760,-0.322242498,0.381711364,-0.002593040,-0.500220537
1764758002214611200,0.009978563,-0.007620717,0.001441122,-0.146728844,0.563911945,9.929777507
1764758002572282368,0.323840380,-0.019174760,-0.322242498,0.381711364,-0.002593040,-0.500220537
1764758002220136192,0.009967525,-0.007342851,-0.000419427,-0.187943644,0.488622994,9.960950665
1764758002575465984,0.323840380,-0.019174760,-0.322242498,0.381711364,-0.002593040,-0.500220537
1764758002578480640,0.263652951,0.052197959,-0.419181556,0.381711364,-0.002593040,-0.500220537
1764758002225416960,0.006470759,-0.007575020,-0.001678847,-0.238161529,0.415830538,9.919533879
1764758002581341952,0.263652951,0.052197959,-0.419181556,0.381711364,-0.002593040,-0.500220537
1764758002230642944,0.007649523,-0.009180448,0.002311134,-0.068539257,0.456424170,9.831722127
1764758002586593792,0.263652951,0.052197959,-0.419181556,0.381711364,-0.002593040,-0.500220537
1764758002589037056,0.263652951,0.052197959,-0.419181556,0.381711364,-0.002593040,-0.500220537
1764758002591847936,0.263652951,0.052197959,-0.419181556,0.381711364,-0.002593040,-0.500220537
1764758002236091392,0.010608981,-0.010632171,-0.003342452,-0.202280837,0.411504659,9.797133644
1764758002594039808,0.263652951,0.052197959,-0.419181556,0.381711364,-0.002593040,-0.500220537
1764758002241264384,0.007903713,-0.006451809,0.000226236,-0.196115085,0.338402994,9.880796105
1764758002597059072,0.263652951,0.052197959,-0.419181556,0.381711364,-0.002593040,-0.500220537
1764758002599799296,0.263652951,0.052197959,-0.419181556,0.381711364,-0.002593040,-0.500220537
1764758002247020800,0.006291651,-0.009564142,-0.003470258,-0.130412686,0.312855471,9.973886308
1764758002602822912,0.263652951,0.052197959,-0.419181556,0.381711364,-0.002593040,-0.500220537
1764758002607159296,0.263652951,0.052197959,-0.419181556,0.381711364,-0.002593040,-0.500220537
1764758002252610560,0.005058198,-0.011842559,-0.003470094,-0.135286403,0.374037463,9.817650216
1764758002610899712,0.263652951,0.052197959,-0.419181556,0.381711364,-0.002593040,-0.500220537
1764758002258424832,0.007104411,-0.011264124,-0.000776138,-0.078644185,0.417003899,9.986449189
1764758002615677696,0.263652951,0.052197959,-0.419181556,0.381711364,-0.002593040,-0.500220537
1764758002618566144,0.263652951,0.052197959,-0.419181556,0.381711364,-0.002593040,-0.500220537
1764758002264015360,0.008556978,-0.009617846,-0.003448031,-0.147769309,0.411793315,9.903783152
1764758002621054208,0.263652951,0.052197959,-0.419181556,0.381711364,-0.002593040,-0.500220537
1764758002623154688,0.207726568,0.051665325,-0.418648928,-0.466029704,0.203512192,-0.296396017
1764758002269175296,0.006629002,-0.008234246,-0.000799524,-0.200732657,0.370596835,9.946336264
1764758002625003776,0.207726568,0.051665325,-0.418648928,-0.466029704,0.203512192,-0.296396017
1764758002627979776,0.207726568,0.051665325,-0.418648928,-0.466029704,0.203512192,-0.296396017
1764758002274547200,0.007701790,-0.006213922,-0.002931877,-0.089921843,0.330795785,9.952372118
1764758002630718976,0.207726568,0.051665325,-0.418648928,-0.466029704,0.203512192,-0.296396017
1764758002633367808,0.207726568,0.051665325,-0.418648928,-0.466029704,0.203512192,-0.296396017
1764758002280271360,0.005192093,-0.009257020,-0.002017128,-0.155874751,0.338816369,9.879889775
1764758002635656960,0.207726568,0.051665325,-0.418648928,-0.466029704,0.203512192,-0.296396017
1764758002639451648,0.207726568,0.051665325,-0.418648928,-0.466029704,0.203512192,-0.296396017
1764758002285803776,0.007935846,-0.009666737,-0.004563599,-0.073116933,0.401360691,9.859406674
1764758002643543552,0.207726568,0.051665325,-0.418648928,-0.466029704,0.203512192,-0.296396017
1764758002291237632,0.008972426,-0.009762537,-0.004180116,-0.209195008,0.505838819,9.853455863
1764758002647564288,0.207726568,0.051665325,-0.418648928,-0.466029704,0.203512192,-0.296396017
1764758002649050624,0.207726568,0.051665325,-0.418648928,-0.466029704,0.203512192,-0.296396017
1764758002650397952,0.188551813,0.115581192,-0.382962584,-0.466029704,0.203512192,-0.296396017
1764758002297056256,0.008099503,-0.010867446,-0.001102731,-0.126589189,0.364308415,9.988662584
1764758002652927744,0.188551813,0.115581192,-0.382962584,-0.466029704,0.203512192,-0.296396017
1764758002655372288,0.188551813,0.115581192,-0.382962584,-0.466029704,0.203512192,-0.296396017
1764758002658327296,0.188551813,0.115581192,-0.382962584,-0.466029704,0.203512192,-0.296396017
1764758002302724352,0.008780066,-0.009424154,-0.005093780,-0.214858320,0.382145567,9.965908854
1764758002660630272,0.188551813,0.115581192,-0.382962584,-0.466029704,0.203512192,-0.296396017
1764758002307907584,0.005776241,-0.008004802,-0.004228683,-0.141868422,0.350516559,9.935734467
1764758002663951616,0.188551813,0.115581192,-0.382962584,-0.466029704,0.203512192,-0.296396017
1764758002666774784,0.188551813,0.115581192,-0.382962584,-0.466029704,0.203512192,-0.296396017
1764758002313360128,0.010575891,-0.011730737,-0.005488100,-0.124102510,0.352043964,9.940007750
1764758002669336320,0.188551813,0.115581192,-0.382962584,-0.466029704,0.203512192,-0.296396017
1764758002319060224,0.008395504,-0.006319896,-0.005250614,-0.115555216,0.404365855,9.875788884
1764758002674112256,0.188551813,0.115581192,-0.382962584,-0.466029704,0.203512192,-0.296396017
1764758002678365696,0.188551813,0.115581192,-0.382962584,-0.466029704,0.203512192,-0.296396017
1764758002324114176,0.006708687,-0.007835509,-0.004052038,-0.104447562,0.310009044,9.924820182
1764758002682609408,0.188551813,0.115581192,-0.382962584,-0.466029704,0.203512192,-0.296396017
1764758002329543936,0.010629092,-0.009953173,-0.005082505,-0.099628024,0.393910196,9.887161370
1764758002685576960,0.188551813,0.115581192,-0.382962584,-0.466029704,0.203512192,-0.296396017
1764758002688950016,0.188551813,0.115581192,-0.382962584,-0.466029704,0.203512192,-0.296396017
1764758002335595776,0.008419558,-0.009347109,-0.004950989,-0.187335084,0.371920132,9.790064048
1764758002691308288,0.179497063,0.147539124,-0.330231994,-0.357871950,0.253356934,-0.082727194
1764758002341111296,0.007213215,-0.008764720,-0.002440123,-0.179685532,0.356373260,9.810126498
1764758002697370880,0.179497063,0.147539124,-0.330231994,-0.357871950,0.253356934,-0.082727194
1764758002346401280,0.010018417,-0.009389386,-0.005185367,-0.042766096,0.384453314,9.913199370
1764758002701770496,0.179497063,0.147539124,-0.330231994,-0.357871950,0.253356934,-0.082727194
1764758002705203712,0.179497063,0.147539124,-0.330231994,-0.357871950,0.253356934,-0.082727194
1764758002351706368,0.007988421,-0.011581225,-0.004626866,-0.197285468,0.443956697,9.891632176
1764758002709963008,0.179497063,0.147539124,-0.330231994,-0.357871950,0.253356934,-0.082727194
1764758002357601536,0.003622290,-0.008125249,-0.003934276,-0.139629854,0.349375553,9.954405707
1764758002713991424,0.179497063,0.147539124,-0.330231994,-0.357871950,0.253356934,-0.082727194
1764758002717156096,0.179497063,0.147539124,-0.330231994,-0.357871950,0.253356934,-0.082727194
1764758002363212544,0.008305498,-0.005661086,-0.003761097,-0.178196001,0.218902665,9.915617177
1764758002720409088,0.179497063,0.147539124,-0.330231994,-0.357871950,0.253356934,-0.082727194
1764758002722084096,0.179497063,0.147539124,-0.330231994,-0.357871950,0.253356934,-0.082727194
1764758002368802048,0.008104145,-0.008426376,-0.004400186,-0.060482440,0.237911630,9.919440817
1764758002724987648,0.174170732,0.083623260,-0.308394074,-0.357871950,0.253356934,-0.082727194
1764758002727007232,0.174170732,0.083623260,-0.308394074,-0.357871950,0.253356934,-0.082727194
1764758002374398976,0.007912383,-0.007772986,-0.006461359,-0.132803853,0.357577114,9.955283015
1764758002733579008,0.174170732,0.083623260,-0.308394074,-0.357871950,0.253356934,-0.082727194
1764758002379731456,0.008811192,-0.007970588,-0.002666991,-0.137490507,0.370423358,9.955734995
1764758002736616192,0.174170732,0.083623260,-0.308394074,-0.357871950,0.253356934,-0.082727194
1764758002385354752,0.007387164,-0.009092505,-0.007121832,-0.136194095,0.332902352,9.919379013
1764758002740648960,0.174170732,0.083623260,-0.308394074,-0.357871950,0.253356934,-0.082727194
1764758002745336832,0.174170732,0.083623260,-0.308394074,-0.357871950,0.253356934,-0.082727194
1764758002391304704,0.009805823,-0.010054329,-0.002184407,-0.015774131,0.300961388,9.807692268
1764758002748662016,0.174170732,0.083623260,-0.308394074,-0.357871950,0.253356934,-0.082727194
1764758002751305216,0.174170732,0.083623260,-0.308394074,-0.357871950,0.253356934,-0.082727194
1764758002397240576,0.011664492,-0.006691311,-0.005238107,-0.084480807,0.302823393,9.889805055
1764758002753949184,0.174170732,0.083623260,-0.308394074,-0.357871950,0.253356934,-0.082727194
1764758002755999488,0.174170732,0.083623260,-0.308394074,-0.357871950,0.253356934,-0.082727194
1764758002402435840,0.007664917,-0.009062231,-0.004177154,-0.199576105,0.314090461,9.957760187
1764758002758742016,0.174170732,0.083623260,-0.308394074,-0.357871950,0.253356934,-0.082727194
1764758002761437440,0.174170732,0.083623260,-0.308394074,-0.357871950,0.253356934,-0.082727194
1764758002408008192,0.004674617,-0.008487832,-0.006290474,-0.040718067,0.415691153,9.940882458
1764758002764241408,0.198671818,0.054328486,-0.358994126,-0.011923790,0.141750336,0.190266609
1764758002768076288,0.198671818,0.054328486,-0.358994126,-0.011923790,0.141750336,0.190266609
1764758002413922304,0.007505330,-0.006302837,-0.008513001,-0.131765511,0.343741470,9.882534625
1764758002770907648,0.198671818,0.054328486,-0.358994126,-0.011923790,0.141750336,0.190266609
1764758002773971968,0.198671818,0.054328486,-0.358994126,-0.011923790,0.141750336,0.190266609
1764758002419322112,0.008199770,-0.009126846,-0.005013233,-0.189151933,0.326870293,9.856007730
1764758002777676544,0.198671818,0.054328486,-0.358994126,-0.011923790,0.141750336,0.190266609
1764758002424750080,0.005242376,-0.008550985,-0.007010823,-0.027844573,0.353397542,9.909528581
1764758002780658688,0.198671818,0.054328486,-0.358994126,-0.011923790,0.141750336,0.190266609
1764758002783711488,0.198671818,0.054328486,-0.358994126,-0.011923790,0.141750336,0.190266609
1764758002430187520,0.004797801,-0.006373918,-0.003725349,-0.028641873,0.373460565,9.911594270
1764758002786092800,0.198671818,0.054328486,-0.358994126,-0.011923790,0.141750336,0.190266609
1764758002788356864,0.198671818,0.054328486,-0.358994126,-0.011923790,0.141750336,0.190266609
1764758002790674176,0.242347658,0.051665325,-0.402137339,-0.011923790,0.141750336,0.190266609
1764758002436145664,0.009125128,-0.010873528,-0.009460957,-0.020152308,0.273996659,9.853046401
1764758002792859648,0.242347658,0.051665325,-0.402137339,-0.011923790,0.141750336,0.190266609
1764758002795268608,0.242347658,0.051665325,-0.402137339,-0.011923790,0.141750336,0.190266609
1764758002442118400,0.010359709,-0.004636857,-0.005419488,-0.051925879,0.407372975,9.837882600
1764758002799006720,0.242347658,0.051665325,-0.402137339,-0.011923790,0.141750336,0.190266609
1764758002801639680,0.242347658,0.051665325,-0.402137339,-0.011923790,0.141750336,0.190266609
1764758002447707904,0.007370552,-0.009987625,-0.011162963,-0.107206493,0.319943756,9.867750186
1764758002804721152,0.242347658,0.051665325,-0.402137339,-0.011923790,0.141750336,0.190266609
1764758002807453696,0.242347658,0.051665325,-0.402137339,-0.011923790,0.141750336,0.190266609
1764758002453694208,0.006410033,-0.006916024,-0.002776338,-0.134194045,0.358462229,9.840457644
1764758002812060416,0.242347658,0.051665325,-0.402137339,-0.011923790,0.141750336,0.190266609
1764758002459340288,0.005352477,-0.006310763,-0.007504209,-0.096059366,0.248579480,9.847519094
1764758002815785984,0.242347658,0.051665325,-0.402137339,-0.011923790,0.141750336,0.190266609
1764758002818103296,0.242347658,0.051665325,-0.402137339,-0.011923790,0.141750336,0.190266609
1764758002464586496,0.006652234,-0.011092220,-0.008009326,-0.087963014,0.366923371,9.902631123
1764758002820709120,0.242347658,0.051665325,-0.402137339,-0.011923790,0.141750336,0.190266609
1764758002822545408,0.242347658,0.051665325,-0.402137339,-0.011923790,0.141750336,0.190266609
1764758002824594176,0.242347658,0.051665325,-0.402137339,-0.011923790,0.141750336,0.190266609
1764758002470230272,0.006724055,-0.009548540,-0.004914843,-0.013284744,0.438574259,9.871265173
1764758002827399168,0.242347658,0.051665325,-0.402137339,-0.011923790,0.141750336,0.190266609
1764758002830338304,0.242347658,0.051665325,-0.402137339,-0.011923790,0.141750336,0.190266609
1764758002475952896,0.007943163,-0.010537414,-0.007057814,-0.003249181,0.296163135,9.864617312
1764758002832830720,0.242347658,0.051665325,-0.402137339,-0.011923790,0.141750336,0.190266609
1764758002836036608,0.286023498,0.069774821,-0.484695315,0.060680985,-0.178612709,-0.066000938
1764758002481807104,0.009341758,-0.009561561,-0.007416619,-0.088262881,0.306033186,9.860283769
1764758002840174080,0.286023498,0.069774821,-0.484695315,0.060680985,-0.178612709,-0.066000938
1764758002487341312,0.008283676,-0.012342656,-0.008858549,-0.067898238,0.337197253,9.870909338
1764758002844355072,0.286023498,0.069774821,-0.484695315,0.060680985,-0.178612709,-0.066000938
1764758002848038656,0.286023498,0.069774821,-0.484695315,0.060680985,-0.178612709,-0.066000938
1764758002493293056,0.006849267,-0.005926281,-0.008487062,-0.058173213,0.347803720,9.863783531
1764758002850392320,0.286023498,0.069774821,-0.484695315,0.060680985,-0.178612709,-0.066000938
1764758002852981504,0.286023498,0.069774821,-0.484695315,0.060680985,-0.178612709,-0.066000938
1764758002498859776,0.004218502,-0.008711207,-0.005769670,-0.029777393,0.392675672,9.878150807
1764758002855056896,0.286023498,0.069774821,-0.484695315,0.060680985,-0.178612709,-0.066000938
1764758002857479168,0.286023498,0.069774821,-0.484695315,0.060680985,-0.178612709,-0.066000938
1764758002504304896,0.009087612,-0.008374028,-0.008116985,-0.053708356,0.290650584,9.890682847
1764758002860319488,0.272707701,0.128364369,-0.532099605,0.060680985,-0.178612709,-0.066000938
1764758002863288064,0.272707701,0.128364369,-0.532099605,0.060680985,-0.178612709,-0.066000938
1764758002509935360,0.006072386,-0.005570298,-0.007478980,-0.044027499,0.299306376,9.915036453
1764758002866350592,0.272707701,0.128364369,-0.532099605,0.060680985,-0.178612709,-0.066000938
1764758002870452480,0.272707701,0.128364369,-0.532099605,0.060680985,-0.178612709,-0.066000938
1764758002515821312,0.005252481,-0.008325813,-0.008544180,-0.130578716,0.221159096,9.905871035
1764758002873520128,0.272707701,0.128364369,-0.532099605,0.060680985,-0.178612709,-0.066000938
1764758002521168640,0.004666940,-0.005336851,-0.006687390,-0.103279172,0.256845667,9.869006398
1764758002877457664,0.272707701,0.128364369,-0.532099605,0.060680985,-0.178612709,-0.066000938
1764758002880980992,0.272707701,0.128364369,-0.532099605,0.060680985,-0.178612709,-0.066000938
1764758002526690048,0.006253927,-0.011373800,-0.010897488,-0.075173613,0.234971217,9.918867933
1764758002883911680,0.272707701,0.128364369,-0.532099605,0.060680985,-0.178612709,-0.066000938
1764758002887012352,0.272707701,0.128364369,-0.532099605,0.060680985,-0.178612709,-0.066000938
1764758002532341248,0.008050202,-0.005691654,-0.006269956,-0.045878895,0.329657388,9.855944121
1764758002890651904,0.272707701,0.128364369,-0.532099605,0.060680985,-0.178612709,-0.066000938
1764758002537548032,0.007563337,-0.006914144,-0.009221136,0.021980033,0.257227848,9.821978626
1764758002893581568,0.272707701,0.128364369,-0.532099605,0.060680985,-0.178612709,-0.066000938
1764758002543642624,0.007050423,-0.005673933,-0.008359571,-0.056017781,0.334725452,9.919175317
1764758002900610048,0.272707701,0.128364369,-0.532099605,0.060680985,-0.178612709,-0.066000938
1764758002549037056,0.007568167,-0.009339215,-0.009137690,0.008608816,0.312138737,9.841696135
1764758002905315840,0.272707701,0.128364369,-0.532099605,0.060680985,-0.178612709,-0.066000938
